Key_Dataset,Key_Run,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Num_Fold,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureOutOfBagError
abelha_anomalia_12h_k11,11,weka.classifiers.trees.RandomForest,'-P 100 -I 400 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1.11684E+18,10,2.02E+07,659.7,73.3,66.3,7,0,90.4498334,9.550166605,0,0.303822051,0.158522307,0.288299581,80.26559137,92.00447004,36.75784132,352.7909579,-316.0331166,0.501445115,4.831297452,-4.329852337,-2.315153088,-0.031815673,-458.1478005,0.986177156,64.3,0.754166667,6.1,0.245833333,2,0.013822844,0.9,0.913666849,0.986177156,0.948387526,0.353369287,0.733122572,0.945665287,0.904498334,0.672487844,0.327512156,0.095501666,0.885503314,0.904498334,0.880926518,0.353369287,0.733122572,0.891568564,0.642606461,0.904498334,0.3967,0.0153,0.39375,0.0140625,393.75,14.0625,3119480.4,62760.1,8224.9,97.40096261,75.36005183,?,-1
abelha_anomalia_12h_k11,12,weka.classifiers.trees.RandomForest,'-P 100 -I 400 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1.11684E+18,10,2.02E+07,659.7,73.3,66.4,6.9,0,90.5923732,9.407626805,0,0.304993987,0.158266892,0.286140711,80.12258505,91.27180224,36.75784132,139.4071915,-102.6493501,0.501445115,1.907773405,-1.40632829,-1.73601994,-0.023555538,-344.2576202,0.989277389,64.5,0.763888889,6.2,0.236111111,1.9,0.010722611,0.7,0.912638223,0.989277389,0.949280568,0.364335506,0.732752525,0.945710278,0.905923732,0.680535232,0.319464768,0.094076268,0.890756595,0.905923732,0.881436464,0.364335506,0.732752525,0.892594713,0.642767712,0.905923732,0.4134,0.0132,0.3984375,0.0140625,398.4375,14.0625,3121292.1,62760.1,8224.9,97.13439467,75.03146983,?,-1
abelha_anomalia_12h_k11,13,weka.classifiers.trees.RandomForest,'-P 100 -I 400 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1.11684E+18,10,2.02E+07,659.7,73.3,66.5,6.8,0,90.7182525,9.281747501,0,0.314867149,0.162191549,0.289658902,82.12233857,92.38048369,36.75784132,32.81564192,3.942199397,0.501445115,0.447746574,0.053698541,-3.246476189,-0.044527998,-642.6669748,0.989277389,64.5,0.751388889,6.1,0.248611111,2,0.010722611,0.7,0.913952114,0.989277389,0.949938099,0.378844969,0.735514763,0.951070485,0.907182525,0.669294025,0.330705975,0.092817475,0.895610745,0.907182525,0.882841261,0.378844969,0.735514763,0.894391822,0.647412717,0.907182525,0.4127,0.0148,0.4046875,0.0140625,404.6875,14.0625,3123024.3,62760.1,8224.9,97.27138097,76.81414291,?,-1
abelha_anomalia_12h_k11,14,weka.classifiers.trees.RandomForest,'-P 100 -I 400 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1.11684E+18,10,2.02E+07,659.7,73.3,66,7.3,0,90.03702332,9.962976675,0,0.255335212,0.161197797,0.289709511,81.63321448,92.45077951,36.75784132,139.8024341,-103.0445928,0.501445115,1.913243762,-1.411798647,-3.036546243,-0.041287598,-601.4806446,0.987715618,64.4,0.805555556,6.5,0.194444444,1.6,0.012284382,0.8,0.908435459,0.987715618,0.946353178,0.318787389,0.737396076,0.946976733,0.900370233,0.718210171,0.281789829,0.099629767,0.884811369,0.900370233,0.874126379,0.318787389,0.737396076,0.892155888,0.617733698,0.900370233,0.4258,0.0179,0.41875,0.0171875,418.75,17.1875,3116149.9,62760.1,8224.9,97.13439467,75.51184746,?,-1
abelha_anomalia_12h_k11,15,weka.classifiers.trees.RandomForest,'-P 100 -I 400 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1.11684E+18,10,2.02E+07,659.7,73.3,66.8,6.5,0,91.13661607,8.863383932,0,0.325663986,0.159149574,0.287208293,80.65770734,91.7004301,36.75784132,246.3618495,-209.6040082,0.501445115,3.353175648,-2.851730533,-2.316462762,-0.031589019,-456.473934,0.992354312,64.7,0.743055556,6,0.256944444,2.1,0.007645688,0.5,0.915658515,0.992354312,0.952354958,0.373147416,0.726091686,0.946140151,0.911366161,0.662067404,0.337932596,0.088633839,0.889562439,0.911366161,0.886614218,0.373147416,0.726091686,0.890238729,0.653187691,0.911366161,0.4084,0.0145,0.403125,0.015625,403.125,15.625,3110144.5,62760.1,8224.9,97.40466494,75.49796372,?,-1
abelha_anomalia_12h_k11,16,weka.classifiers.trees.RandomForest,'-P 100 -I 400 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1.11684E+18,10,2.02E+07,659.7,73.3,66.2,7.1,0,90.31840059,9.681599408,0,0.285142616,0.158745233,0.287534605,80.32301316,91.6621729,36.75784132,139.3695917,-102.6117504,0.501445115,1.907143937,-1.405698822,-1.996834443,-0.027098319,-396.4722559,0.987762238,64.4,0.776388889,6.3,0.223611111,1.8,0.012237762,0.8,0.911117505,0.987762238,0.947795288,0.322947909,0.740298174,0.94824444,0.903184006,0.691810657,0.308189343,0.096815994,0.872790673,0.903184006,0.877940215,0.322947909,0.740298174,0.892786209,0.632534007,0.903184006,0.4098,0.0136,0.40625,0.0125,406.25,12.5,3119663,62760.1,8224.9,97.41021844,75.78026657,?,-1
abelha_anomalia_12h_k11,17,weka.classifiers.trees.RandomForest,'-P 100 -I 400 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1.11684E+18,10,2.02E+07,659.7,73.3,66.5,6.8,0,90.72195483,9.278045168,0,0.303836133,0.160213439,0.28765858,81.10505381,91.75705524,36.75784132,32.83543832,3.922402998,0.501445115,0.448250214,0.053194901,-2.924937251,-0.040036188,-579.1716096,0.992307692,64.7,0.776388889,6.3,0.223611111,1.8,0.007692308,0.5,0.911387396,0.992307692,0.95007245,0.368349749,0.736367036,0.949908695,0.907219548,0.691300745,0.308699255,0.092780452,0.89118717,0.907219548,0.88174953,0.368349749,0.736367036,0.895663335,0.641955417,0.907219548,0.4269,0.013,0.41875,0.009375,418.75,9.375,3112047.2,62760.1,8224.9,97.67493521,76.12550907,?,-1
abelha_anomalia_12h_k11,18,weka.classifiers.trees.RandomForest,'-P 100 -I 400 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1.11684E+18,10,2.02E+07,659.7,73.3,66.5,6.8,0,90.71640133,9.283598667,0,0.348999213,0.158203443,0.286314367,80.10360341,91.37897839,36.75784132,139.577631,-102.8197897,0.501445115,1.910323882,-1.408878766,-2.0307226,-0.027948197,-401.397421,0.986153846,64.3,0.727777778,5.9,0.272222222,2.2,0.013846154,0.9,0.916053901,0.986153846,0.94974462,0.403910096,0.726572455,0.944328077,0.907164013,0.648787945,0.351212055,0.092835987,0.896308557,0.907164013,0.88750407,0.403910096,0.726572455,0.891496891,0.668403778,0.907164013,0.4729,0.0211,0.4375,0.0171875,437.5,17.1875,3117356.5,62760.1,8224.9,97.13439467,75.7784154,?,-1
abelha_anomalia_12h_k11,19,weka.classifiers.trees.RandomForest,'-P 100 -I 400 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1.11684E+18,10,2.02E+07,659.7,73.3,66.2,7.1,0,90.31654943,9.683450574,0,0.284720559,0.159460987,0.285019979,80.76024745,90.90097928,36.75784132,244.9633111,-208.2054698,0.501445115,3.35374756,-2.852302445,-1.933429466,-0.026173238,-382.4511548,0.987785548,64.4,0.777777778,6.3,0.222222222,1.8,0.012214452,0.8,0.911124282,0.987785548,0.947817603,0.331965715,0.7559358,0.951555797,0.903165494,0.693157724,0.306842276,0.096834506,0.881113704,0.903165494,0.878316982,0.331965715,0.7559358,0.897991184,0.633096836,0.903165494,0.4307,0.0159,0.409375,0.0171875,409.375,17.1875,3120654.1,62760.1,8224.9,97.68233987,77.14179933,?,-1
abelha_anomalia_12h_k11,20,weka.classifiers.trees.RandomForest,'-P 100 -I 400 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1.11684E+18,10,2.02E+07,659.7,73.3,66.6,6.7,0,90.85708997,9.142910033,0,0.343424546,0.15777351,0.285081861,79.89715212,90.93005858,36.75784132,138.7276218,-101.9697805,0.501445115,1.898730622,-1.397285507,-2.042504319,-0.027926085,-403.9346567,0.989230769,64.5,0.738888889,6,0.261111111,2.1,0.010769231,0.7,0.91506275,0.989230769,0.95062605,0.407051003,0.745732809,0.948988166,0.9085709,0.658229019,0.341770981,0.0914291,0.90000515,0.9085709,0.887154129,0.407051003,0.745732809,0.895554413,0.664450554,0.9085709,0.3955,0.0123,0.3890625,0.0140625,389.0625,14.0625,3121411.8,62760.1,8224.9,97.67863754,75.50074047,?,-1
abelha_anomalia_12h_k11,21,weka.classifiers.trees.RandomForest,'-P 100 -I 400 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1.11684E+18,10,2.02E+07,659.7,73.3,66.6,6.7,0,90.86449463,9.135505368,0,0.318791625,0.161068262,0.286882631,81.56915459,91.50724289,36.75784132,352.5338623,-315.776021,0.501445115,4.807457063,-4.306011948,-3.058893308,-0.041591958,-605.0972833,0.992331002,64.7,0.765277778,6.2,0.234722222,1.9,0.007668998,0.5,0.912750157,0.992331002,0.950820916,0.395041159,0.734331294,0.946980905,0.908644946,0.681591722,0.318408278,0.091355054,0.901618156,0.908644946,0.884488444,0.395041159,0.734331294,0.89295058,0.650523123,0.908644946,0.3962,0.0134,0.3984375,0.0125,398.4375,12.5,3126895.5,62760.1,8224.9,97.4120696,76.67437986,?,-1
abelha_anomalia_12h_k11,22,weka.classifiers.trees.RandomForest,'-P 100 -I 400 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1.11684E+18,10,2.02E+07,659.7,73.3,66.5,6.8,0,90.72010367,9.279896335,0,0.308399465,0.157149389,0.284885885,79.57664944,90.9199239,36.75784132,31.40364581,5.354195503,0.501445115,0.428502511,0.072942604,-1.306920309,-0.017894251,-258.6274523,0.989230769,64.5,0.755555556,6.1,0.244444444,2,0.010769231,0.7,0.91395657,0.989230769,0.949942594,0.357737705,0.776665695,0.959091002,0.907201037,0.673525823,0.326474177,0.092798963,0.884632721,0.907201037,0.88258945,0.357737705,0.776665695,0.908596651,0.643831326,0.907201037,0.3951,0.0134,0.3890625,0.0140625,389.0625,14.0625,3115136.6,62760.1,8224.9,97.81747501,75.9209552,?,-1
abelha_anomalia_12h_k11,23,weka.classifiers.trees.RandomForest,'-P 100 -I 400 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1.11684E+18,10,2.02E+07,659.7,73.3,66.2,7.1,0,90.31469826,9.68530174,0,0.275763535,0.158920585,0.287981117,80.48376649,91.88266633,36.75784132,139.854288,-103.0964467,0.501445115,1.914008362,-1.412563247,-1.621351867,-0.022071325,-320.7494025,0.989254079,64.5,0.790277778,6.4,0.209722222,1.7,0.010745921,0.7,0.909966669,0.989254079,0.947878695,0.342176005,0.726873543,0.943323909,0.903146983,0.704170681,0.295829319,0.096853017,0.889493484,0.903146983,0.877346216,0.342176005,0.726873543,0.887494418,0.628294437,0.903146983,0.3943,0.0127,0.3890625,0.0109375,389.0625,10.9375,3120967.3,62760.1,8224.9,97.1325435,76.25509071,?,-1
abelha_anomalia_12h_k11,24,weka.classifiers.trees.RandomForest,'-P 100 -I 400 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1.11684E+18,10,2.02E+07,659.7,73.3,66.4,6.9,0,90.57756387,9.422436135,0,0.298482918,0.15960746,0.287997436,80.77160942,91.84982828,36.75784132,32.67746389,4.080377428,0.501445115,0.445970222,0.055474893,-2.146077689,-0.029404776,-426.1394128,0.990769231,64.6,0.777777778,6.3,0.222222222,1.8,0.009230769,0.6,0.911238969,0.990769231,0.949254391,0.363657396,0.73826049,0.948409439,0.905775639,0.692784186,0.307215814,0.094224361,0.890927311,0.905775639,0.880771446,0.363657396,0.73826049,0.895679436,0.639526185,0.905775639,0.3999,0.0145,0.39375,0.0109375,393.75,10.9375,3119895.6,62760.1,8224.9,97.54350241,75.84228064,?,-1
abelha_anomalia_12h_k11,25,weka.classifiers.trees.RandomForest,'-P 100 -I 400 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1.11684E+18,10,2.02E+07,659.7,73.3,66.6,6.7,0,90.86449463,9.135505368,0,0.317409886,0.159417068,0.287691575,80.71269259,91.76604122,36.75784132,139.5067336,-102.7488922,0.501445115,1.909266113,-1.407820998,-2.208580489,-0.030267884,-437.0047381,0.992331002,64.7,0.763888889,6.2,0.236111111,1.9,0.007668998,0.5,0.912831972,0.992331002,0.950829123,0.397303294,0.72830371,0.944595811,0.908644946,0.680202833,0.319797167,0.091355054,0.905210346,0.908644946,0.884043928,0.397303294,0.72830371,0.891533474,0.64920244,0.908644946,0.3956,0.0135,0.3875,0.015625,387.5,15.625,3129961.8,62760.1,8224.9,97.13439467,75.58589411,?,-1
abelha_anomalia_12h_k11,26,weka.classifiers.trees.RandomForest,'-P 100 -I 400 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1.11684E+18,10,2.02E+07,659.7,73.3,66.5,6.8,0,90.723806,9.276194002,0,0.321214539,0.159447057,0.288401724,80.77192681,92.04084334,36.75784132,32.97376982,3.7840715,0.501445115,0.449807737,0.051637378,-2.206464365,-0.030170907,-436.0116875,0.989254079,64.5,0.755555556,6.1,0.244444444,2,0.010745921,0.7,0.913755415,0.989254079,0.949938921,0.388803314,0.726458333,0.950320549,0.90723806,0.673539536,0.326460464,0.09276194,0.898259379,0.90723806,0.884441879,0.388803314,0.726458333,0.895253189,0.652494713,0.90723806,0.3989,0.0136,0.3890625,0.0125,389.0625,12.5,3123227.8,62760.1,8224.9,97.2750833,75.91817845,?,-1
abelha_anomalia_12h_k11,27,weka.classifiers.trees.RandomForest,'-P 100 -I 400 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1.11684E+18,10,2.02E+07,659.7,73.3,66.3,7,0,90.44613106,9.553868937,0,0.273444217,0.157588439,0.286431498,79.85461717,91.43593802,36.75784132,139.0593031,-102.3014618,0.501445115,1.883377624,-1.381932509,-1.639620535,-0.022438632,-322.7837239,0.989277389,64.5,0.783333333,6.3,0.216666667,1.8,0.010722611,0.7,0.911426113,0.989277389,0.948586185,0.334098711,0.739993687,0.949542674,0.904461311,0.698517255,0.301482745,0.095538689,0.885319293,0.904461311,0.877691773,0.334098711,0.739993687,0.894940942,0.625748826,0.904461311,0.3902,0.0124,0.3875,0.0109375,387.5,10.9375,3126929.9,62760.1,8224.9,97.2695298,75.58311736,?,-1
abelha_anomalia_12h_k11,28,weka.classifiers.trees.RandomForest,'-P 100 -I 400 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1.11684E+18,10,2.02E+07,659.7,73.3,66.5,6.8,0,90.72565716,9.274342836,0,0.311852181,0.161427805,0.287166961,81.71960666,91.57100687,36.75784132,139.464058,-102.7062167,0.501445115,1.908408888,-1.406963773,-2.597708557,-0.035338954,-514.572773,0.990792541,64.6,0.763888889,6.2,0.236111111,1.9,0.009207459,0.6,0.912670968,0.990792541,0.950059983,0.375849671,0.746671037,0.950002958,0.907256572,0.68035292,0.31964708,0.092743428,0.894388324,0.907256572,0.88289454,0.375849671,0.746671037,0.898700163,0.646949183,0.907256572,0.3932,0.0132,0.3890625,0.015625,389.0625,15.625,3124837.7,62760.1,8224.9,97.41021844,76.87245465,?,-1
abelha_anomalia_12h_k11,29,weka.classifiers.trees.RandomForest,'-P 100 -I 400 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1.11684E+18,10,2.02E+07,659.7,73.3,66.7,6.6,0,90.9977786,9.002221399,0,0.331966834,0.157343114,0.282497323,79.72660663,90.19071386,36.75784132,138.4428562,-101.6850148,0.501445115,1.894719535,-1.39327442,-1.583936573,-0.021719577,-311.8760842,0.990792541,64.6,0.741666667,6,0.258333333,2.1,0.009207459,0.6,0.915379551,0.990792541,0.951505986,0.385646753,0.747254274,0.952195886,0.909977786,0.660851912,0.339148088,0.090022214,0.893458707,0.909977786,0.886729602,0.385646753,0.747254274,0.89971117,0.65745851,0.909977786,0.3937,0.0138,0.3890625,0.0171875,389.0625,17.1875,3122399.8,62760.1,8224.9,97.40836727,75.85431322,?,-1
